       p         nwds        bytes        nloop         RTT (s)
      62          557         4456          178    1.037088e-05
      62          566         4528          176    1.039229e-05
      62          576         4608          173    1.055837e-05
      62          586         4688          170    1.064592e-05
      62          596         4768          167    1.065089e-05
      62          606         4848          164    1.072611e-05
      62          616         4928          161    1.081912e-05
      62          626         5008          159    1.105862e-05
      62          637         5096          156    1.102633e-05
      62          648         5184          153    1.112519e-05
      62          659         5272          151    1.106832e-05
      62          670         5360          148    1.113609e-05
      62          681         5448          146    1.133188e-05
      62          692         5536          144    1.137642e-05
      62          704         5632          141    1.158244e-05
      62          716         5728          139    1.168726e-05
      62          728         5824          136    1.181946e-05
      62          740         5920          134    1.186331e-05
      62          752         6016          132    1.188723e-05
      62          765         6120          130    1.214440e-05
      62          778         6224          128    1.222184e-05
      62          791         6328          126    1.232392e-05
      62          804         6432          124    1.242274e-05
      62          817         6536          122    1.259231e-05
      62          831         6648          120    1.268405e-05
      62          845         6760          118    1.266384e-05
      62          859         6872          116    1.287839e-05
      62          873         6984          114    1.298717e-05
      62          887         7096          112    1.309770e-05
      62          902         7216          110    1.322016e-05
      62          917         7336          108    1.332573e-05
      62          932         7456          107    1.333464e-05
      62          947         7576          105    1.351773e-05
      62          963         7704          103    1.368936e-05
      62          979         7832          101    1.387989e-05
      62          995         7960          100    1.387983e-05
      62         1011         8088           98    1.397345e-05
      62         1028         8224           97    1.810523e-05
      62         1045         8360           95    1.822378e-05
      62         1062         8496           93    1.826310e-05
      62         1080         8640           92    1.885136e-05
      62         1098         8784           90    1.849817e-05
      62         1116         8928           89    1.868337e-05
      62         1134         9072           88    1.857998e-05
      62         1153         9224           86    1.905145e-05
      62         1172         9376           85    1.892115e-05
      62         1191         9528           83    1.932022e-05
      62         1211         9688           82    1.924489e-05
      62         1231         9848           81    1.915853e-05
      62         1251        10008           79    1.942201e-05
      62         1272        10176           78    1.949387e-05
      62         1293        10344           77    1.960860e-05
      62         1314        10512           75    1.989799e-05
      62         1336        10688           74    1.985265e-05
      62         1358        10864           73    2.003744e-05
      62         1380        11040           72    2.018940e-05
      62         1403        11224           71    2.108349e-05
      62         1426        11408           70    2.023610e-05
      62         1449        11592           68    2.075540e-05
      62         1473        11784           67    2.061912e-05
      62         1497        11976           66    2.100621e-05
      62         1521        12168           65    2.111792e-05
      62         1546        12368           64    2.130527e-05
      62         1571        12568           63    2.139487e-05
      62         1597        12776           62    2.155510e-05
      62         1623        12984           61    2.162892e-05
      62         1649        13192           60    2.174695e-05
      62         1676        13408           59    2.184112e-05
      62         1703        13624           58    2.239907e-05
      62         1731        13848           57    2.218949e-05
      62         1759        14072           56    2.222541e-05
      62         1788        14304           55    2.257269e-05
      62         1817        14536           54    2.281035e-05
      62         1847        14776           54    2.264763e-05
      62         1877        15016           53    2.282581e-05
      62         1908        15264           52    2.287346e-05
      62         1939        15512           51    2.339798e-05
      62         1971        15768           50    2.339844e-05
      62         2003        16024           49    2.344555e-05
      62         2036        16288           49    2.364657e-05
      62         2069        16552           48    2.406802e-05
      62         2103        16824           47    2.408728e-05
      62         2137        17096           46    2.721622e-05
      62         2172        17376           45    2.463438e-05
      62         2207        17656           45    2.486993e-05
      62         2243        17944           44    2.522066e-05
      62         2279        18232           43    2.521493e-05
      62         2316        18528           43    2.554507e-05
      62         2354        18832           42    2.556645e-05
      62         2392        19136           41    2.581959e-05
      62         2431        19448           41    2.603756e-05
      62         2470        19760           40    2.645080e-05
      62         2510        20080           39    2.633290e-05
      62         2551        20408           39    2.634008e-05
      62         2592        20736           38    2.671292e-05
      62         2634        21072           37    2.701246e-05
      62         2677        21416           37    2.723343e-05
      62         2720        21760           36    2.754519e-05
      62         2764        22112           36    2.796292e-05
      62         2809        22472           35    2.833363e-05
      62         2854        22832           35    2.850280e-05
      62         2900        23200           34    2.866103e-05
      62         2947        23576           33    2.919130e-05
      62         2995        23960           33    2.909355e-05
      62         3043        24344           32    2.950181e-05
      62         3092        24736           32    3.191791e-05
      62         3142        25136           31    3.011735e-05
      62         3193        25544           31    3.038074e-05
      62         3245        25960           30    3.051713e-05
      62         3297        26376           30    3.077730e-05
      62         3350        26800           29    3.146197e-05
      62         3404        27232           29    3.147200e-05
      62         3459        27672           28    3.183136e-05
      62         3515        28120           28    3.201918e-05
      62         3572        28576           27    3.210304e-05
      62         3630        29040           27    3.238837e-05
      62         3689        29512           27    3.308007e-05
      62         3749        29992           26    3.316862e-05
      62         3810        30480           26    3.321869e-05
      62         3871        30968           25    3.378640e-05
      62         3933        31464           25    3.361288e-05
      62         3996        31968           25    3.555332e-05
      62         4060        32480           24    3.393513e-05
      62         4125        33000           24    3.441896e-05
      62         4192        33536           23    3.491091e-05
      62         4260        34080           23    3.568022e-05
      62         4329        34632           23    3.548417e-05
      62         4399        35192           22    3.580695e-05
      62         4470        35760           22    3.671959e-05
      62         4542        36336           22    3.676695e-05
      62         4615        36920           21    3.769719e-05
      62         4689        37512           21    3.815610e-05
      62         4765        38120           20    3.862875e-05
      62         4842        38736           20    3.882360e-05
      62         4920        39360           20    3.953740e-05
      62         4999        39992           20    3.979995e-05
      62         5080        40640           20    4.033195e-05
      62         5162        41296           20    4.123665e-05
      62         5245        41960           20    4.146005e-05
      62         5329        42632           20    4.139495e-05
      62         5415        43320           20    4.185075e-05
      62         5502        44016           20    4.221100e-05
      62         5591        44728           20    4.255160e-05
      62         5681        45448           20    4.353295e-05
      62         5772        46176           20    4.366820e-05
      62         5865        46920           20    4.422225e-05
      62         5959        47672           20    4.510040e-05
      62         6055        48440           20    4.519205e-05
      62         6152        49216           20    4.577370e-05
      62         6251        50008           20    4.658320e-05
      62         6352        50816           20    4.633875e-05
      62         6454        51632           20    4.744035e-05
      62         6558        52464           20    4.827140e-05
      62         6663        53304           20    4.895115e-05
      62         6770        54160           20    5.001065e-05
      62         6879        55032           20    4.967500e-05
      62         6990        55920           20    5.039140e-05
      62         7102        56816           20    5.047405e-05
      62         7216        57728           20    5.147895e-05
      62         7332        58656           20    5.185865e-05
      62         7450        59600           20    5.234105e-05
      62         7570        60560           20    5.292615e-05
      62         7692        61536           20    5.404370e-05
      62         7816        62528           20    5.417950e-05
      62         7942        63536           20    5.504060e-05
      62         8070        64560           20    5.548400e-05
      62         8200        65600           20    5.699630e-05
      62         8332        66656           20    5.755585e-05
      62         8466        67728           20    5.793105e-05
      62         8602        68816           20    5.907370e-05
      62         8740        69920           20    6.142015e-05
      62         8880        71040           20    6.054450e-05
      62         9023        72184           20    6.060255e-05
      62         9168        73344           20    6.163000e-05
      62         9315        74520           20    6.322100e-05
      62         9465        75720           20    6.332670e-05
      62         9617        76936           20    6.322455e-05
      62         9771        78168           20    6.470185e-05
      62         9928        79424           20    6.565810e-05
      62        10087        80696           20    6.637295e-05
      62        10249        81992           20    6.700265e-05
      62        10414        83312           20    6.762580e-05
      62        10581        84648           20    6.901195e-05
      62        10751        86008           20    7.000680e-05
      62        10924        87392           20    7.080080e-05
      62        11099        88792           20    7.179065e-05
      62        11277        90216           20    7.416860e-05
      62        11458        91664           20    7.338820e-05
      62        11642        93136           20    7.418715e-05
      62        11829        94632           20    7.476980e-05
      62        12019        96152           20    7.656715e-05
      62        12212        97696           20    7.670545e-05
      62        12408        99264           20    7.772335e-05
      62        12607       100856           20    7.900425e-05
      62        12809       102472           20    8.006325e-05
      62        13014       104112           20    8.103405e-05
      62        13223       105784           20    8.197580e-05
      62        13435       107480           20    8.293865e-05
      62        13650       109200           20    8.495040e-05
      62        13869       110952           20    8.515935e-05
      62        14091       112728           20    8.770610e-05
      62        14317       114536           20    9.018880e-05
      62        14547       116376           20    9.100230e-05
      62        14780       118240           20    9.044275e-05
      62        15017       120136           20    9.160845e-05
      62        15258       122064           20    9.275860e-05
      62        15503       124024           20    9.421835e-05
      62        15752       126016           20    9.512805e-05
      62        16005       128040           20    9.669555e-05
      62        16262       130096           20    9.735980e-05
      62        16523       132184           20    9.871235e-05
      62        16788       134304           20    1.001125e-04
      62        17057       136456           20    1.012421e-04
      62        17330       138640           20    1.027659e-04
      62        17608       140864           20    1.047757e-04
      62        17890       143120           20    1.071187e-04
      62        18177       145416           20    1.087142e-04
      62        18468       147744           20    1.106378e-04
      62        18764       150112           20    1.123801e-04
      62        19065       152520           20    1.138348e-04
      62        19371       154968           20    1.147525e-04
      62        19681       157448           20    1.162554e-04
      62        19996       159968           20    1.171466e-04
      62        20316       162528           20    1.191699e-04
      62        20642       165136           20    1.200460e-04
      62        20973       167784           20    1.212217e-04
      62        21309       170472           20    1.227706e-04
      62        21650       173200           20    1.244127e-04
      62        21997       175976           20    4.301250e-05
      62        22349       178792           20    4.371430e-05
      62        22707       181656           20    4.397325e-05
      62        23071       184568           20    4.471015e-05
      62        23441       187528           20    4.441860e-05
      62        23817       190536           20    4.510295e-05
      62        24199       193592           20    4.528930e-05
      62        24587       196696           20    4.745135e-05
      62        24981       199848           20    4.631120e-05
      62        25381       203048           20    4.680310e-05
      62        25788       206304           20    4.715975e-05
      62        26201       209608           20    4.767780e-05
      62        26621       212968           20    4.791870e-05
      62        27047       216376           20    4.872025e-05
      62        27480       219840           20    4.945160e-05
      62        27920       223360           20    4.971660e-05
      62        28367       226936           20    4.999665e-05
      62        28821       230568           20    5.080715e-05
      62        29283       234264           20    5.189070e-05
      62        29752       238016           20    5.233005e-05
      62        30229       241832           20    5.409130e-05
      62        30713       245704           20    5.438290e-05
      62        31205       249640           20    5.495050e-05
      62        31705       253640           20    5.672375e-05
      62        32213       257704           20    5.653145e-05
      62        32729       261832           20    5.640920e-05
      62        33253       266024           20    5.748325e-05
      62        33786       270288           20    5.807535e-05
      62        34327       274616           20    5.841945e-05
      62        34877       279016           20    5.915740e-05
      62        35436       283488           20    5.961225e-05
      62        36003       288024           20    6.034260e-05
      62        36580       292640           20    6.091470e-05
      62        37166       297328           20    6.161300e-05
      62        37761       302088           20    6.241050e-05
      62        38366       306928           20    6.360075e-05
      62        38980       311840           20    6.550335e-05
      62        39604       316832           20    6.588255e-05
      62        40238       321904           20    6.676265e-05
      62        40882       327056           20    6.728820e-05
      62        41537       332296           20    6.870935e-05
      62        42202       337616           20    6.927390e-05
      62        42878       343024           20    6.985300e-05
      62        43565       348520           20    7.023570e-05
      62        44263       354104           20    7.120355e-05
      62        44972       359776           20    7.218040e-05
      62        45692       365536           20    7.375890e-05
      62        46424       371392           20    7.360705e-05
      62        47167       377336           20    7.414260e-05
      62        47922       383376           20    7.555170e-05
      62        48689       389512           20    7.692685e-05
      62        49469       395752           20    7.889655e-05
      62        50261       402088           20    8.069390e-05
      62        51066       408528           20    8.190370e-05
      62        51884       415072           20    8.195180e-05
      62        52715       421720           20    8.314605e-05
      62        53559       428472           20    8.443195e-05
      62        54416       435328           20    8.542685e-05
      62        55287       442296           20    8.547795e-05
      62        56172       449376           20    8.657845e-05
      62        57071       456568           20    8.806480e-05
      62        57985       463880           20    8.894145e-05
      62        58913       471304           20    8.916990e-05
      62        59856       478848           20    9.053445e-05
      62        60814       486512           20    9.300810e-05
      62        61788       494304           20    9.529240e-05
      62        62777       502216           20    9.686585e-05
      62        63782       510256           20    9.694400e-05
      62        64803       518424           20    9.752560e-05
      62        65840       526720           20    9.898085e-05
      62        66894       535152           20    1.007722e-04
      62        67965       543720           20    1.026537e-04
      62        69053       552424           20    1.059805e-04
      62        70158       561264           20    1.058462e-04
      62        71281       570248           20    1.070636e-04
      62        72422       579376           20    1.087146e-04
      62        73581       588648           20    1.095793e-04
      62        74759       598072           20    1.115711e-04
      62        75956       607648           20    1.126972e-04
      62        77172       617376           20    1.130514e-04
      62        78407       627256           20    1.163490e-04
      62        79662       637296           20    1.192671e-04
      62        80937       647496           20    1.205264e-04
      62        82233       657864           20    1.205845e-04
      62        83549       668392           20    1.222201e-04
      62        84886       679088           20    1.234393e-04
      62        86245       689960           20    1.253184e-04
      62        87625       701000           20    1.281081e-04
      62        89028       712224           20    1.311144e-04
      62        90453       723624           20    1.316047e-04
      62        91901       735208           20    1.335635e-04
      62        93372       746976           20    1.357611e-04
      62        94866       758928           20    1.363162e-04
      62        96384       771072           20    1.390172e-04
      62        97927       783416           20    1.425273e-04
      62        99494       795952           20    1.435718e-04
      62       101086       808688           20    1.464452e-04
      63            1            8         1000    2.335337e-06
      63            2           16         1000    2.323895e-06
      63            3           24         1000    2.943882e-06
      63            4           32         1000    2.968629e-06
      63            5           40         1000    2.985331e-06
      63            6           48         1000    2.964722e-06
      63            7           56         1000    3.563338e-06
      63            8           64         1000    3.579969e-06
      63            9           72         1000    3.577495e-06
      63           10           80         1000    3.558339e-06
      63           11           88         1000    3.604225e-06
      63           12           96         1000    3.607472e-06
      63           13          104         1000    3.663026e-06
      63           14          112         1000    3.663577e-06
      63           15          120         1000    3.629753e-06
      63           16          128         1000    3.632779e-06
      63           17          136         1000    3.659288e-06
      63           18          144         1000    3.637418e-06
      63           19          152         1000    3.684316e-06
      63           20          160         1000    3.700677e-06
      63           21          168         1000    3.766451e-06
      63           22          176         1000    3.765229e-06
      63           23          184         1000    5.183257e-06
      63           24          192         1000    5.177517e-06
      63           25          200         1000    5.195400e-06
      63           26          208         1000    5.175203e-06
      63           27          216         1000    5.362234e-06
      63           28          224         1000    5.379527e-06
      63           29          232         1000    5.396490e-06
      63           30          240         1000    5.387272e-06
      63           31          248         1000    5.389727e-06
      63           32          256         1000    5.381802e-06
      63           33          264         1000    5.443398e-06
      63           34          272         1000    5.423600e-06
      63           35          280         1000    5.440092e-06
      63           36          288         1000    5.430153e-06
      63           37          296         1000    5.499875e-06
      63           38          304         1000    5.492610e-06
      63           39          312         1000    5.479787e-06
      63           40          320         1000    5.500716e-06
      63           41          328         1000    5.542715e-06
      63           42          336         1000    5.536523e-06
      63           43          344         1000    5.536944e-06
      63           44          352         1000    5.541262e-06
      63           45          360         1000    5.632523e-06
      63           46          368         1000    5.618718e-06
      63           47          376         1000    5.620641e-06
      63           48          384         1000    5.633937e-06
      63           49          392         1000    5.616814e-06
      63           50          400         1000    5.600654e-06
      63           51          408         1000    5.599702e-06
      63           52          416         1000    5.607877e-06
      63           53          424         1000    5.678279e-06
      63           54          432         1000    5.711282e-06
      63           55          440         1000    5.720249e-06
      63           56          448         1000    5.772067e-06
      63           57          456         1000    5.816821e-06
      63           58          464         1000    5.793287e-06
      63           59          472         1000    5.703508e-06
      63           60          480         1000    5.708066e-06
      63           61          488         1000    5.789389e-06
      63           62          496         1000    5.774010e-06
      63           64          512         1000    5.787605e-06
      63           66          528         1000    5.774020e-06
      63           68          544         1000    5.779290e-06
      63           70          560         1000    5.858158e-06
      63           72          576         1000    5.840776e-06
      63           74          592         1000    6.036515e-06
      63           76          608         1000    5.951434e-06
      63           78          624         1000    5.770564e-06
      63           80          640         1000    5.787195e-06
      63           82          656         1000    5.799348e-06
      63           84          672         1000    5.799879e-06
      63           86          688         1000    5.890079e-06
      63           88          704         1000    5.890229e-06
      63           90          720         1000    5.919925e-06
      63           92          736         1000    5.926387e-06
      63           94          752         1000    5.945183e-06
      63           96          768         1000    5.944541e-06
      63           98          784         1000    5.966864e-06
      63          100          800          980    5.972090e-06
      63          102          816          961    6.040717e-06
      63          104          832          943    6.051574e-06
      63          106          848          925    6.092215e-06
      63          108          864          909    6.532705e-06
      63          110          880          892    6.128241e-06
      63          112          896          877    6.126904e-06
      63          114          912          862    6.162599e-06
      63          116          928          847    6.175463e-06
      63          118          944          833    6.234942e-06
      63          120          960          819    6.231879e-06
      63          122          976          806    6.322424e-06
      63          124          992          793    6.297569e-06
      63          127         1016          775    6.316187e-06
      63          130         1040          757    6.314861e-06
      63          133         1064          740    6.368028e-06
      63          136         1088          724    6.376148e-06
      63          139         1112          709    6.397008e-06
      63          142         1136          694    6.435313e-06
      63          145         1160          680    6.454063e-06
      63          148         1184          666    6.548425e-06
      63          151         1208          653    6.528417e-06
      63          154         1232          641    6.588050e-06
      63          157         1256          628    6.590497e-06
      63          160         1280          617    6.609541e-06
      63          163         1304          606    6.695658e-06
      63          166         1328          595    6.717822e-06
      63          169         1352          584    6.751991e-06
      63          172         1376          574    6.702113e-06
      63          175         1400          564    6.734665e-06
      63          178         1424          555    6.778436e-06
      63          181         1448          546    6.833432e-06
      63          184         1472          537    6.817881e-06
      63          187         1496          529    6.895590e-06
      63          191         1528          518    6.862012e-06
      63          195         1560          507    6.930722e-06
      63          199         1592          497    7.005684e-06
      63          203         1624          487    7.040441e-06
      63          207         1656          478    7.030747e-06
      63          211         1688          469    7.080514e-06
      63          215         1720          460    7.115743e-06
      63          219         1752          452    7.289210e-06
      63          223         1784          444    7.171878e-06
      63          227         1816          436    7.225092e-06
      63          231         1848          429    7.299828e-06
      63          235         1880          421    7.319933e-06
      63          239         1912          414    7.362725e-06
      63          243         1944          408    7.427267e-06
      63          247         1976          401    7.448736e-06
      63          251         2008          395    7.538116e-06
      63          256         2048          387    7.585806e-06
      63          261         2088          380    7.600676e-06
      63          266         2128          373    7.673962e-06
      63          271         2168          366    7.675240e-06
      63          276         2208          359    7.746922e-06
      63          281         2248          353    7.904031e-06
      63          286         2288          347    7.879821e-06
      63          291         2328          341    7.947044e-06
      63          296         2368          335    7.948487e-06
      63          301         2408          330    8.080303e-06
      63          306         2448          324    8.115926e-06
      63          311         2488          319    8.111476e-06
      63          316         2528          314    8.095847e-06
      63          322         2576          308    8.137854e-06
      63          328         2624          303    8.183327e-06
      63          334         2672          297    8.254057e-06
      63          340         2720          292    8.330921e-06
      63          346         2768          287    8.432460e-06
      63          352         2816          282    8.375376e-06
      63          358         2864          277    8.508292e-06
      63          364         2912          273    8.541685e-06
      63          370         2960          268    8.591097e-06
      63          376         3008          264    8.674322e-06
      63          383         3064          259    8.730181e-06
      63          390         3120          255    8.843039e-06
      63          397         3176          250    8.850264e-06
      63          404         3232          246    8.864451e-06
      63          411         3288          242    8.948665e-06
      63          418         3344          238    9.034613e-06
      63          425         3400          234    9.139812e-06
      63          432         3456          230    9.157287e-06
      63          439         3512          226    9.231628e-06
      63          447         3576          222    9.321874e-06
      63          455         3640          218    9.404032e-06
      63          463         3704          215    9.494572e-06
      63          471         3768          211    9.765398e-06
      63          479         3832          207    9.623821e-06
      63          487         3896          204    1.026707e-05
      63          495         3960          201    9.790124e-06
      63          503         4024          198    9.893121e-06
      63          512         4096          194    1.021444e-05
      63          521         4168          191    1.010808e-05
      63          530         4240          187    1.011209e-05
      63          539         4312          184    1.021625e-05
      63          548         4384          181    1.031201e-05
      63          557         4456          178    1.039631e-05
      63          566         4528          176    1.039741e-05
      63          576         4608          173    1.045830e-05
      63          586         4688          170    1.063331e-05
      63          596         4768          167    1.067387e-05
      63          606         4848          164    1.067723e-05
      63          616         4928          161    1.089069e-05
      63          626         5008          159    1.102371e-05
      63          637         5096          156    1.104894e-05
      63          648         5184          153    1.116658e-05
      63          659         5272          151    1.114987e-05
      63          670         5360          148    1.139395e-05
      63          681         5448          146    1.136015e-05
      63          692         5536          144    1.141670e-05
      63          704         5632          141    1.156213e-05
      63          716         5728          139    1.165071e-05
      63          728         5824          136    1.171588e-05
      63          740         5920          134    1.183728e-05
      63          752         6016          132    1.191068e-05
      63          765         6120          130    1.208822e-05
      63          778         6224          128    1.216368e-05
      63          791         6328          126    1.227048e-05
      63          804         6432          124    1.252956e-05
      63          817         6536          122    1.251282e-05
      63          831         6648          120    1.263403e-05
      63          845         6760          118    1.266714e-05
      63          859         6872          116    1.274866e-05
      63          873         6984          114    1.300369e-05
      63          887         7096          112    1.306236e-05
      63          902         7216          110    1.311315e-05
      63          917         7336          108    1.328260e-05
      63          932         7456          107    1.340252e-05
      63          947         7576          105    1.347604e-05
      63          963         7704          103    1.377535e-05
      63          979         7832          101    1.376225e-05
      63          995         7960          100    1.384777e-05
      63         1011         8088           98    1.402344e-05
      63         1028         8224           97    1.774980e-05
      63         1045         8360           95    1.788652e-05
      63         1062         8496           93    1.805367e-05
      63         1080         8640           92    1.818652e-05
      63         1098         8784           90    1.817778e-05
      63         1116         8928           89    1.837516e-05
      63         1134         9072           88    1.844928e-05
      63         1153         9224           86    1.853443e-05
      63         1172         9376           85    1.873680e-05
      63         1191         9528           83    1.907604e-05
      63         1211         9688           82    1.880478e-05
      63         1231         9848           81    1.894851e-05
      63         1251        10008           79    1.906552e-05
      63         1272        10176           78    1.929903e-05
      63         1293        10344           77    1.926432e-05
      63         1314        10512           75    1.945689e-05
      63         1336        10688           74    1.948384e-05
      63         1358        10864           73    1.972686e-05
      63         1380        11040           72    1.982719e-05
      63         1403        11224           71    2.002927e-05
      63         1426        11408           70    2.027933e-05
      63         1449        11592           68    2.024591e-05
      63         1473        11784           67    2.033276e-05
      63         1497        11976           66    2.123012e-05
      63         1521        12168           65    2.059692e-05
      63         1546        12368           64    2.115795e-05
      63         1571        12568           63    2.102163e-05
      63         1597        12776           62    2.121785e-05
      63         1623        12984           61    2.122931e-05
      63         1649        13192           60    2.150348e-05
      63         1676        13408           59    2.170273e-05
      63         1703        13624           58    2.184336e-05
      63         1731        13848           57    2.194886e-05
      63         1759        14072           56    2.208139e-05
      63         1788        14304           55    2.252531e-05
      63         1817        14536           54    2.263946e-05
      63         1847        14776           54    2.265154e-05
      63         1877        15016           53    2.290009e-05
      63         1908        15264           52    2.318942e-05
      63         1939        15512           51    2.398220e-05
      63         1971        15768           50    2.361686e-05
      63         2003        16024           49    2.350855e-05
      63         2036        16288           49    2.372363e-05
      63         2069        16552           48    2.400998e-05
      63         2103        16824           47    2.422668e-05
      63         2137        17096           46    2.428159e-05
      63         2172        17376           45    2.477998e-05
      63         2207        17656           45    2.512440e-05
      63         2243        17944           44    2.498705e-05
      63         2279        18232           43    2.609098e-05
      63         2316        18528           43    2.544674e-05
      63         2354        18832           42    2.565829e-05
      63         2392        19136           41    2.575702e-05
      63         2431        19448           41    2.627239e-05
      63         2470        19760           40    2.620933e-05
      63         2510        20080           39    2.687008e-05
      63         2551        20408           39    2.659803e-05
      63         2592        20736           38    2.691989e-05
      63         2634        21072           37    2.724535e-05
      63         2677        21416           37    2.776362e-05
      63         2720        21760           36    2.755522e-05
      63         2764        22112           36    2.777814e-05
      63         2809        22472           35    2.837343e-05
      63         2854        22832           35    2.840291e-05
      63         2900        23200           34    2.873497e-05
      63         2947        23576           33    2.902282e-05
      63         2995        23960           33    2.923567e-05
      63         3043        24344           32    2.933522e-05
      63         3092        24736           32    2.980988e-05
      63         3142        25136           31    3.007145e-05
      63         3193        25544           31    3.040497e-05
      63         3245        25960           30    3.094660e-05
      63         3297        26376           30    3.090250e-05
      63         3350        26800           29    3.129097e-05
      63         3404        27232           29    3.175979e-05
      63         3459        27672           28    3.206036e-05
      63         3515        28120           28    3.191150e-05
      63         3572        28576           27    3.227115e-05
      63         3630        29040           27    3.288230e-05
      63         3689        29512           27    3.299956e-05
      63         3749        29992           26    3.360788e-05
      63         3810        30480           26    3.341869e-05
      63         3871        30968           25    3.357000e-05
      63         3933        31464           25    3.396472e-05
      63         3996        31968           25    3.377476e-05
      63         4060        32480           24    3.422779e-05
      63         4125        33000           24    3.481346e-05
      63         4192        33536           23    3.542013e-05
      63         4260        34080           23    3.735861e-05
      63         4329        34632           23    3.584617e-05
      63         4399        35192           22    3.657795e-05
      63         4470        35760           22    3.702377e-05
      63         4542        36336           22    3.679609e-05
      63         4615        36920           21    3.796481e-05
      63         4689        37512           21    3.827590e-05
      63         4765        38120           20    3.880705e-05
      63         4842        38736           20    3.922130e-05
      63         4920        39360           20    3.968520e-05
      63         4999        39992           20    3.962760e-05
      63         5080        40640           20    4.063550e-05
      63         5162        41296           20    4.095310e-05
      63         5245        41960           20    4.146705e-05
      63         5329        42632           20    4.147960e-05
      63         5415        43320           20    4.207975e-05
      63         5502        44016           20    4.420825e-05
      63         5591        44728           20    4.315375e-05
      63         5681        45448           20    4.392920e-05
      63         5772        46176           20    4.412355e-05
      63         5865        46920           20    4.423430e-05
      63         5959        47672           20    4.477730e-05
      63         6055        48440           20    4.520310e-05
      63         6152        49216           20    4.605670e-05
      63         6251        50008           20    4.676955e-05
      63         6352        50816           20    4.694935e-05
      63         6454        51632           20    4.720485e-05
      63         6558        52464           20    4.808905e-05
      63         6663        53304           20    4.871670e-05
      63         6770        54160           20    4.906485e-05
      63         6879        55032           20    4.955530e-05
      63         6990        55920           20    5.045600e-05
      63         7102        56816           20    5.105615e-05
      63         7216        57728           20    5.131610e-05
      63         7332        58656           20    5.208705e-05
      63         7450        59600           20    5.271825e-05
      63         7570        60560           20    5.334240e-05
      63         7692        61536           20    5.393505e-05
      63         7816        62528           20    5.480465e-05
      63         7942        63536           20    5.512980e-05
      63         8070        64560           20    5.566730e-05
      63         8200        65600           20    5.681395e-05
      63         8332        66656           20    5.723075e-05
      63         8466        67728           20    5.772615e-05
      63         8602        68816           20    5.847410e-05
      63         8740        69920           20    5.916240e-05
      63         8880        71040           20    5.999645e-05
      63         9023        72184           20    6.078290e-05
      63         9168        73344           20    6.157945e-05
      63         9315        74520           20    6.239095e-05
      63         9465        75720           20    6.299860e-05
      63         9617        76936           20    6.372900e-05
      63         9771        78168           20    6.447290e-05
      63         9928        79424           20    6.513810e-05
      63        10087        80696           20    6.596415e-05
      63        10249        81992           20    6.674065e-05
      63        10414        83312           20    6.741190e-05
      63        10581        84648           20    6.850295e-05
      63        10751        86008           20    6.995220e-05
      63        10924        87392           20    7.016110e-05
      63        11099        88792           20    7.072665e-05
      63        11277        90216           20    7.174810e-05
      63        11458        91664           20    7.259715e-05
      63        11642        93136           20    7.359555e-05
      63        11829        94632           20    7.481735e-05
      63        12019        96152           20    7.787510e-05
      63        12212        97696           20    7.676605e-05
      63        12408        99264           20    7.800380e-05
      63        12607       100856           20    7.922615e-05
      63        12809       102472           20    7.955825e-05
      63        13014       104112           20    8.054265e-05
      63        13223       105784           20    8.172885e-05
      63        13435       107480           20    8.274980e-05
      63        13650       109200           20    8.497145e-05
      63        13869       110952           20    8.529960e-05
      63        14091       112728           20    8.731685e-05
      63        14317       114536           20    8.767655e-05
      63        14547       116376           20    8.900505e-05
      63        14780       118240           20    9.068670e-05
